학번,학수번호,과목명,학점,이수구분,성적,평점,재수강여부,년도,학기
2026891062,ACT1006,미적분학2,3,전공기초,,,false,2026,2
2026891062,ACT1007,보험원론,3,전공핵심,,,false,2026,2
2026891062,CUL7135,파이썬과데이터분석,3,교양필수,,,false,2026,2
2026891062,BUS1010,회계정보의이해,3,전공기초,,,false,2026,2
2026116078,CUL2100,아카데믹글쓰기,2,교양필수,B+,3.5,false,2026,1
2026116078,APR1004,커뮤니케이션론,3,전공기초,B,3.0,false,2026,1
2026116078,APR1038,크리에이티브디자인,3,전공기초,,,false,2026,2
2026116078,APR1037,전략적커뮤니케이션,3,전공기초,,,false,2026,2
2026116078,CUL7125,ESG와SDGs이해,2,교양필수,,,false,2026,2
2026116078,APR2014,홍보원론,3,전공기초,,,false,2026,2
2026116078,APR2013,광고원론,3,전공기초,,,false,2026,2
2026980521,GEN0063,일반물리학1,3,전공기초,B+,3.5,false,2026,1
2026980521,GEN0066,일반물리학실험1,1,전공기초,B+,3.5,false,2026,1
2026980521,CUL7125,ESG와SDGs이해,2,교양필수,C,2.0,false,2026,1
2026980521,VCC1001,IC-PBL과비전설계,1,교양필수,B,3.0,false,2026,1
2026980521,CUL7131,창의적프로그래밍기초와실습,3,교양필수,B,3.0,false,2026,1
2026980521,EMS2021,물리해양학,3,전공기초,B,3.0,false,2026,1
2026980521,GEN0064,일반물리학2,3,전공기초,,,false,2026,2
2026980521,GEN0067,일반물리학실험2,1,전공기초,,,false,2026,2
2026980521,CSE4018,인간과컴퓨터상호작용,3,전공핵심,,,false,2026,2
2026980521,CUL7128,오픈소스개발과활용,3,교양필수,,,false,2026,2
2026980521,PHY1008,드론의이해와응용,3,전공핵심,,,false,2026,2
2026980521,GEN2053,미분적분학2,3,전공기초,,,false,2026,2
2026980521,CUL2100,아카데믹글쓰기,2,교양필수,,,false,2026,2
2026668471,GEN0074,일반생물학1,3,전공기초,A+,4.5,false,2026,1
2026668471,GEN0076,일반생물학실험1,1,전공기초,B,3.0,false,2026,1
2026668471,GEN0068,일반화학1,3,전공기초,D+,1.5,false,2026,1
2026668471,CUL7125,ESG와SDGs이해,2,교양필수,D+,1.5,false,2026,1
2026668471,VCC1001,IC-PBL과비전설계,1,교양필수,B,3.0,false,2026,1
2026668471,CUL7131,창의적프로그래밍기초와실습,3,교양필수,A+,4.5,false,2026,1
2026668471,GEN3032,기초물리학,2,전공기초,B,3.0,false,2026,1
2026668471,GEN0070,일반화학실험1,1,전공기초,B+,3.5,false,2026,1
2026668471,GEN0075,일반생물학2,3,전공기초,,,false,2026,2
2026668471,GEN0077,일반생물학실험2,1,전공기초,,,false,2026,2
2026668471,GEN0069,일반화학2,3,전공기초,,,false,2026,2
2026668471,CUL7128,오픈소스개발과활용,3,교양필수,,,false,2026,2
2026668471,GEN2053,미분적분학2,3,전공기초,,,false,2026,2
2026668471,GEN0071,일반화학실험2,1,전공기초,,,false,2026,2
2026668471,CUL2100,아카데믹글쓰기,2,교양필수,,,false,2026,2
2026301255,GEN0063,일반물리학1,3,전공기초,B,3.0,false,2026,1
2026301255,CUL7124,AI리터러시,2,교양필수,A+,4.5,false,2026,1
2026301255,CUL7125,ESG와SDGs이해,2,교양필수,A+,4.5,false,2026,1
2026301255,CUL7133,파이썬과인공지능,3,교양필수,A,4.0,false,2026,1
2026301255,GEN2052,미분적분학1,3,전공기초,B,3.0,false,2026,1
2026301255,TRE1020,교통물류개론,3,전공핵심,B+,3.5,false,2026,1
2026301255,VCC1001,IC-PBL과비전설계,1,교양필수,C+,2.5,false,2026,1
2026301255,GEN0066,일반물리학실험1,1,전공기초,B,3.0,false,2026,1
2026301255,COE2003,정역학,3,전공기초,,,false,2026,2
2026301255,CUL2100,아카데믹글쓰기,2,교양필수,,,false,2026,2
2026301255,GEN2053,미분적분학2,3,전공기초,,,false,2026,2
2026301255,TRE1022,스마트모빌리티입문설계,3,전공기초,,,false,2026,2
2026301255,TRE2010,물류의이해,3,전공핵심,,,false,2026,2
2026301255,URE2002,도시계획,3,전공핵심,,,false,2026,2
2026301255,GEN0064,일반물리학2,3,전공기초,,,false,2026,2
2026301255,GEN0067,일반물리학실험2,1,전공기초,,,false,2026,2
2026669408,CUL7125,ESG와SDGs이해,2,교양필수,C+,2.5,false,2026,1
2026669408,CUL7133,파이썬과인공지능,3,교양필수,A,4.0,false,2026,1
2026669408,GEN0063,일반물리학1,3,전공기초,F,0.0,false,2026,1
2026669408,GEN2052,미분적분학1,3,전공기초,C+,2.5,false,2026,1
2026669408,GEN0066,일반물리학실험1,1,전공기초,B,3.0,false,2026,1
2026669408,GEN0068,일반화학1,3,전공기초,D,1.0,false,2026,1
2026669408,GEN0070,일반화학실험1,1,전공기초,A+,4.5,false,2026,1
2026669408,COE2003,정역학,3,전공핵심,,,false,2026,2
2026669408,CUL2100,아카데믹글쓰기,2,교양필수,,,false,2026,2
2026669408,CUL7124,AI리터러시,2,교양필수,,,false,2026,2
2026669408,GEN2053,미분적분학2,3,전공기초,,,false,2026,2
2026669408,GEN0071,일반화학실험2,1,전공기초,,,false,2026,2
2026572436,GEN0063,일반물리학1,3,전공기초,B+,3.5,false,2026,1
2026572436,CUL7125,ESG와SDGs이해,2,교양필수,C+,2.5,false,2026,1
2026572436,VCC1001,IC-PBL과비전설계,1,교양필수,A,4.0,false,2026,1
2026572436,CUL7131,창의적프로그래밍기초와실습,3,교양필수,B+,3.5,false,2026,1
2026572436,GEN0068,일반화학1,3,전공기초,B+,3.5,false,2026,1
2026572436,GEN2052,미분적분학1,3,전공기초,A+,4.5,false,2026,1
2026572436,CUL7128,오픈소스개발과활용,3,교양필수,,,false,2026,2
2026572436,GEN2053,미분적분학2,3,전공기초,,,false,2026,2
2026572436,GEN0069,일반화학2,3,전공기초,,,false,2026,2
2026570646,GEN0063,일반물리학1,3,전공기초,A,4.0,false,2026,1
2026570646,EEN1003,전자공학의이해,1,전공기초,A,4.0,false,2026,1
2026570646,CUL7124,AI리터러시,2,교양필수,A,4.0,false,2026,1
2026570646,CUL7125,ESG와SDGs이해,2,교양필수,A,4.0,false,2026,1
2026570646,VCC1001,IC-PBL과비전설계,1,교양필수,A,4.0,false,2026,1
2026570646,GEN2052,미분적분학1,3,전공기초,A,4.0,false,2026,1
2026570646,CUL7133,파이썬과인공지능,3,교양필수,B+,3.5,false,2026,1
2026570646,GEN0066,일반물리학실험1,1,전공기초,C+,2.5,false,2026,1
2026570646,CUL2100,아카데믹글쓰기,2,교양필수,,,false,2026,2
2026570646,GEN2053,미분적분학2,3,전공기초,,,false,2026,2
2026570646,ELE3037,확률과통계,3,전공기초,,,false,2026,2
2026570646,GEN0064,일반물리학2,3,전공기초,,,false,2026,2
2026570646,GEN0067,일반물리학실험2,1,전공기초,,,false,2026,2
2026514913,VCC1001,IC-PBL과비전설계,1,교양필수,D,1.0,false,2026,1
2026514913,GEN0044,경영학원론,3,전공기초,D,1.0,false,2026,1
2026514913,GEN0059,경제원론1,3,전공기초,A,4.0,false,2026,1
2026514913,ECO1001,경제학입문,3,전공핵심,B,3.0,false,2026,1
2026514913,CUL7125,ESG와SDGs이해,2,교양필수,,,false,2026,2
2026514913,ECO1002,경제수학,3,전공기초,,,false,2026,2
2026514913,GEN0060,경제원론2,3,전공기초,,,false,2026,2
2026514913,ECO1022,기업가정신과관계역량,1,전공핵심,,,false,2026,2
2026514913,CUL7135,파이썬과데이터분석,3,교양필수,,,false,2026,2
2026309505,DCC1011,콘텐츠스토리텔링기초,3,전공기초,A,4.0,false,2026,1
2026309505,DCC2001,창의적발상법,3,전공기초,B,3.0,false,2026,1
2026309505,VCC1001,IC-PBL과비전설계,1,교양필수,C+,2.5,false,2026,1
2026309505,DCC1010,문화콘텐츠의기초,3,전공기초,C+,2.5,false,2026,1
2026309505,CUL2100,아카데믹글쓰기,2,교양필수,A+,4.5,false,2026,1
2026309505,CLU7124,AI리터러시,2,교양필수,F,0.0,false,2026,1
2026309505,DCC2017,문화콘텐츠마케팅,3,전공기초,,,false,2026,2
2026309505,DCC2005,문화콘텐츠기획론,3,전공핵심,,,false,2026,2
2026309505,DCC2004,멀티미디어저작실습,3,전공핵심,,,false,2026,2
2026309505,CUL7125,ESG와SDGs이해,2,교양필수,,,false,2026,2
2026951755,GEN0063,일반물리학1,3,전공기초,A+,4.5,false,2026,1
2026951755,VCC1001,IC-PBL과비전설계,1,교양필수,A,4.0,false,2026,1
2026951755,CSE4018,인간과컴퓨터상호작용,3,전공핵심,,,false,2026,2
2026951755,GEN2053,미분적분학2,3,전공기초,,,false,2026,2
2026951755,CUL2100,아카데믹글쓰기,2,교양필수,,,false,2026,2
2026812565,DCC2019,프리젠테이션기술과피칭전략,3,전공핵심,B+,3.5,false,2026,1
2026812565,DCC1011,콘텐츠스토리텔링기초,3,전공기초,A+,4.5,false,2026,1
2026812565,DCC2001,창의적발상법,3,전공기초,C+,2.5,false,2026,1
2026812565,VCC1001,IC-PBL과비전설계,1,교양필수,B+,3.5,false,2026,1
2026812565,CUL2100,아카데믹글쓰기,2,교양필수,A+,4.5,false,2026,1
2026812565,CLU7124,AI리터러시,2,교양필수,A+,4.5,false,2026,1
2026812565,CUL7135,파이썬과데이터분석,2,교양필수,,,false,2026,2
2026812565,DCC2017,문화콘텐츠마케팅,3,전공기초,,,false,2026,2
2026812565,DCC2005,문화콘텐츠기획론,3,전공핵심,,,false,2026,2
2026812565,DCC2004,멀티미디어저작실습,3,전공핵심,,,false,2026,2
2026812565,CUL7125,ESG와SDGs이해,2,교양필수,,,false,2026,2
2026447067,GEN0063,일반물리학1,3,전공기초,A,4.0,false,2026,1
2026447067,GEN1030,컴퓨터개론,3,전공핵심,C+,2.5,false,2026,1
2026447067,GEN2052,미분적분학1,3,전공기초,C+,2.5,false,2026,1
2026447067,CSE1017,프로그래밍기초,3,전공기초,B,3.0,false,2026,1
2026447067,CUL7125,ESG와SDGs이해,2,교양필수,C+,2.5,false,2026,1
2026447067,VCC1001,IC-PBL과비전설계,1,교양필수,B,3.0,false,2026,1
2026447067,CUL7133,파이썬과인공지능,3,교양필수,B+,3.5,false,2026,1
2026447067,DAI1002,인공지능코딩,3,전공기초,A,4.0,false,2026,1
2026447067,CLU7124,AI리터러시,2,교양필수,A+,4.5,false,2026,1
2026447067,MMT2009,인공지능의이해,3,전공핵심,,,false,2026,2
2026447067,ELE3037,확률과통계,3,전공기초,,,false,2026,2
2026447067,CSE2018,시스템프로그래밍기초,3,전공핵심,,,false,2026,2
2026447067,DAI1001,오픈소스실전인공지능,3,전공핵심,,,false,2026,2
2026447067,CUL2100,아카데믹글쓰기,2,교양필수,,,false,2026,2
2026953266,GEN1030,컴퓨터개론,3,전공핵심,B+,3.5,false,2026,1
2026953266,GEN2052,미분적분학1,3,전공기초,B+,3.5,false,2026,1
2026953266,CSE1017,프로그래밍기초,3,전공기초,B,3.0,false,2026,1
2026953266,CUL7125,ESG와SDGs이해,2,교양필수,D+,1.5,false,2026,1
2026953266,VCC1001,IC-PBL과비전설계,1,교양필수,D+,1.5,false,2026,1
2026953266,CUL7133,파이썬과인공지능,3,교양필수,A,4.0,false,2026,1
2026953266,CLU7124,AI리터러시,2,교양필수,A,4.0,false,2026,1
2026953266,ITE1009,C프로그래밍,3,전공핵심,,,false,2026,2
2026953266,CSE1019,오픈소스SW기초,2,전공핵심,,,false,2026,2
2026953266,MAT2020,이산수학,3,전공기초,,,false,2026,2
2026953266,COM2018,객체지향프로그래밍,3,전공핵심,,,false,2026,2
2026953266,CSE1021,소프트웨어엔지니어링커뮤니케이션,2,전공기초,,,false,2026,2
2026953266,CUL2100,아카데믹글쓰기,2,교양필수,,,false,2026,2
2026954815,VCC1001,IC-PBL과비전설계,1,교양필수,A,4.0,false,2026,1
2026954815,BUS1005,경영통계분석1,3,전공기초,A,4.0,false,2026,1
2026954815,GEN0044,경영학원론,3,전공기초,C+,2.5,false,2026,1
2026954815,GEN0059,경제원론1,3,전공기초,B,3.0,false,2026,1
2026954815,CUL7124,AI리터러시,2,교양필수,C+,2.5,false,2026,1
2026954815,CUL2100,아카데믹글쓰기,2,교양필수,B,3.0,false,2026,1
2026954815,CUL7125,ESG와SDGs이해,2,교양필수,,,false,2026,2
2026954815,CUL7135,파이썬과데이터분석,3,교양필수,,,false,2026,2
2026954815,BUS1010,회계정보의이해,3,전공기초,,,false,2026,2
2026893547,DES1001,스튜디오프랙티스,3,전공기초,C,2.0,false,2026,1
2026893547,DES1002,2D디지털디자인,3,전공기초,A+,4.5,false,2026,1
2026893547,DES1004,드로잉파운데이션,3,전공기초,C+,2.5,false,2026,1
2026893547,VCC1001,IC-PBL과비전설계,1,교양필수,A,4.0,false,2026,1
2026893547,CUL2100,아카데믹글쓰기,2,교양필수,C+,2.5,false,2026,1
2026893547,CUL7135,파이썬과데이터분석,3,교양필수,,,false,2026,2
2026893547,CUL7125,ESG와SDGs이해,2,교양필수,,,false,2026,2
2026944565,GEN0063,일반물리학1,3,전공기초,D,1.0,false,2026,1
2026944565,GEN0066,일반물리학실험1,1,전공기초,C+,2.5,false,2026,1
2026944565,EMS2021,물리해양학,3,전공기초,D+,1.5,false,2026,1
2026944565,GEN2053,미분적분학2,3,전공기초,,,false,2026,2
2026944565,CUL2100,아카데믹글쓰기,2,교양필수,,,false,2026,2
2026845951,GEN0074,일반생물학1,3,전공기초,D,1.0,false,2026,1
2026845951,GEN0076,일반생물학실험1,1,전공기초,B+,3.5,false,2026,1
2026845951,GEN0068,일반화학1,3,전공기초,A+,4.5,false,2026,1
2026845951,CUL7125,ESG와SDGs이해,2,교양필수,C+,2.5,false,2026,1
2026845951,VCC1001,IC-PBL과비전설계,1,교양필수,C+,2.5,false,2026,1
2026845951,CUL7131,창의적프로그래밍기초와실습,3,교양필수,C+,2.5,false,2026,1
2026845951,GEN3032,기초물리학,2,전공기초,B+,3.5,false,2026,1
2026845951,GEN0070,일반화학실험1,1,전공기초,B,3.0,false,2026,1
2026845951,GEN0075,일반생물학2,3,전공기초,,,false,2026,2
2026845951,GEN0077,일반생물학실험2,1,전공기초,,,false,2026,2
2026845951,GEN0069,일반화학2,3,전공기초,,,false,2026,2
2026845951,CUL7128,오픈소스개발과활용,3,교양필수,,,false,2026,2
2026845951,GEN2053,미분적분학2,3,전공기초,,,false,2026,2
2026845951,GEN0071,일반화학실험2,1,전공기초,,,false,2026,2
2026845951,CUL2100,아카데믹글쓰기,2,교양필수,,,false,2026,2
2026454161,VCC1001,IC-PBL과비전설계,1,교양필수,B+,3.5,false,2026,1
2026454161,JMC1008,커뮤니케이션학의이해,3,전공기초,F,0.0,false,2026,1
2026454161,JMC2030,미디어제작의이해,3,전공기초,B+,3.5,false,2026,1
2026454161,CUL2100,아카데믹글쓰기,2,교양필수,F,0.0,false,2026,1
2026454161,CLU7124,AI리터러시,2,교양필수,C,2.0,false,2026,1
2026454161,CUL7135,파이썬과데이터분석,2,교양필수,,,false,2026,2
2026454161,CUL7125,ESG와SDGs이해,2,교양필수,,,false,2026,2
2026454161,JMC2000,디지털미디어사회의이해,3,전공기초,,,false,2026,2
2026454161,JOU3066,스피치커뮤니케이션의이해,3,전공기초,,,false,2026,2
2026780432,VCC1001,IC-PBL과비전설계,1,교양필수,A+,4.5,false,2026,1
2026780432,JMC1008,커뮤니케이션학의이해,3,전공기초,B,3.0,false,2026,1
2026780432,JMC2030,미디어제작의이해,3,전공기초,C+,2.5,false,2026,1
2026780432,CUL2100,아카데믹글쓰기,2,교양필수,F,0.0,false,2026,1
2026780432,CLU7124,AI리터러시,2,교양필수,B+,3.5,false,2026,1
2026780432,CUL7135,파이썬과데이터분석,2,교양필수,,,false,2026,2
2026780432,CUL7125,ESG와SDGs이해,2,교양필수,,,false,2026,2
2026780432,JMC2000,디지털미디어사회의이해,3,전공기초,,,false,2026,2
2026780432,JOU3066,스피치커뮤니케이션의이해,3,전공기초,,,false,2026,2
2026485416,VCC1001,IC-PBL과비전설계,1,교양필수,B,3.0,false,2026,1
2026485416,GEN0044,경영학원론,3,전공기초,A,4.0,false,2026,1
2026485416,GEN0059,경제원론1,3,전공기초,B+,3.5,false,2026,1
2026485416,ECO1001,경제학입문,3,전공핵심,B,3.0,false,2026,1
2026485416,CUL7125,ESG와SDGs이해,2,교양필수,,,false,2026,2
2026485416,ECO1002,경제수학,3,전공기초,,,false,2026,2
2026485416,GEN0060,경제원론2,3,전공기초,,,false,2026,2
2026485416,ECO1022,기업가정신과관계역량,1,전공핵심,,,false,2026,2
2026485416,CUL7135,파이썬과데이터분석,3,교양필수,,,false,2026,2
2026246622,DCC2019,프리젠테이션기술과피칭전략,3,전공핵심,B,3.0,false,2026,1
2026246622,DCC1011,콘텐츠스토리텔링기초,3,전공기초,A+,4.5,false,2026,1
2026246622,DCC2001,창의적발상법,3,전공기초,B,3.0,false,2026,1
2026246622,VCC1001,IC-PBL과비전설계,1,교양필수,B,3.0,false,2026,1
2026246622,DCC1010,문화콘텐츠의기초,3,전공기초,B,3.0,false,2026,1
2026246622,CUL2100,아카데믹글쓰기,2,교양필수,F,0.0,false,2026,1
2026246622,CLU7124,AI리터러시,2,교양필수,F,0.0,false,2026,1
2026246622,CUL7135,파이썬과데이터분석,2,교양필수,,,false,2026,2
2026246622,DCC1007,문화콘텐츠인문학,3,전공기초,,,false,2026,2
2026246622,DCC2017,문화콘텐츠마케팅,3,전공기초,,,false,2026,2
2026246622,DCC2005,문화콘텐츠기획론,3,전공핵심,,,false,2026,2
2026246622,DCC2004,멀티미디어저작실습,3,전공핵심,,,false,2026,2
2026246622,CUL7125,ESG와SDGs이해,2,교양필수,,,false,2026,2
2026907788,GEN0063,일반물리학1,3,전공기초,B,3.0,false,2026,1
2026907788,GEN0066,일반물리학실험1,1,전공기초,B,3.0,false,2026,1
2026907788,CUL7125,ESG와SDGs이해,2,교양필수,A,4.0,false,2026,1
2026907788,VCC1001,IC-PBL과비전설계,1,교양필수,A+,4.5,false,2026,1
2026907788,CUL7131,창의적프로그래밍기초와실습,3,교양필수,A+,4.5,false,2026,1
2026907788,EMS2021,물리해양학,3,전공기초,D+,1.5,false,2026,1
2026907788,GEN0064,일반물리학2,3,전공기초,,,false,2026,2
2026907788,GEN0067,일반물리학실험2,1,전공기초,,,false,2026,2
2026907788,CSE4018,인간과컴퓨터상호작용,3,전공핵심,,,false,2026,2
2026907788,CUL7128,오픈소스개발과활용,3,교양필수,,,false,2026,2
2026907788,PHY1008,드론의이해와응용,3,전공핵심,,,false,2026,2
2026907788,GEN2053,미분적분학2,3,전공기초,,,false,2026,2
2026907788,CUL2100,아카데믹글쓰기,2,교양필수,,,false,2026,2
2026190400,DES1001,스튜디오프랙티스,3,전공기초,A,4.0,false,2026,1
2026190400,DES1002,2D디지털디자인,3,전공기초,A,4.0,false,2026,1
2026190400,DES1004,드로잉파운데이션,3,전공기초,C+,2.5,false,2026,1
2026190400,VCC1001,IC-PBL과비전설계,1,교양필수,A,4.0,false,2026,1
2026190400,CUL2100,아카데믹글쓰기,2,교양필수,C,2.0,false,2026,1
2026190400,CLU7124,AI리터러시,2,교양필수,C+,2.5,false,2026,1
2026190400,CUL7135,파이썬과데이터분석,3,교양필수,,,false,2026,2
2026190400,DES1005,크리에이티브프로세스,3,전공기초,,,false,2026,2
2026190400,DES1003,3D스페이셜디자인,3,전공기초,,,false,2026,2
2026190400,CUL7125,ESG와SDGs이해,2,교양필수,,,false,2026,2
2026758015,GEN0063,일반물리학1,3,전공기초,B+,3.5,false,2026,1
2026758015,CAR0005,인공지능로봇의이해,2,전공기초,A,4.0,false,2026,1
2026758015,CUL7125,ESG와SDGs이해,2,교양필수,D+,1.5,false,2026,1
2026758015,CUL7133,파이썬과인공지능,3,교양필수,C,2.0,false,2026,1
2026758015,GEN0066,일반물리학실험1,1,전공기초,B,3.0,false,2026,1
2026758015,GEN2052,미분적분학1,3,전공기초,D+,1.5,false,2026,1
2026758015,ROB1001,기초로봇공학개론,3,전공기초,C+,2.5,false,2026,1
2026758015,VCC1001,IC-PBL과비전설계,1,교양필수,B+,3.5,false,2026,1
2026758015,GEN0064,일반물리학2,3,전공기초,,,false,2026,2
2026758015,CAR0001,어드벤쳐디자인1,1,전공기초,,,false,2026,2
2026758015,COE3051,공업수학1,3,전공기초,,,false,2026,2
2026758015,GEN2053,미분적분학2,3,전공기초,,,false,2026,2
2026758015,ITE1009,C프로그래밍,2,전공기초,,,false,2026,2
2026155230,VCC1001,IC-PBL과비전설계,1,교양필수,A,4.0,false,2026,1
2026155230,GEN0044,경영학원론,3,전공기초,C+,2.5,false,2026,1
2026155230,GEN0059,경제원론1,3,전공기초,C+,2.5,false,2026,1
2026155230,ECO1001,경제학입문,3,전공핵심,A,4.0,false,2026,1
2026155230,CUL7125,ESG와SDGs이해,2,교양필수,,,false,2026,2
2026155230,ECO1002,경제수학,3,전공기초,,,false,2026,2
2026155230,GEN0060,경제원론2,3,전공기초,,,false,2026,2
2026155230,ECO1022,기업가정신과관계역량,1,전공핵심,,,false,2026,2
2026155230,CUL7135,파이썬과데이터분석,3,교양필수,,,false,2026,2
2026463251,GEN1030,컴퓨터개론,3,전공핵심,A+,4.5,false,2026,1
2026463251,GEN2052,미분적분학1,3,전공기초,A,4.0,false,2026,1
2026463251,CSE1017,프로그래밍기초,3,전공기초,C,2.0,false,2026,1
2026463251,CUL7125,ESG와SDGs이해,2,교양필수,B+,3.5,false,2026,1
2026463251,VCC1001,IC-PBL과비전설계,1,교양필수,C,2.0,false,2026,1
2026463251,CUL7133,파이썬과인공지능,3,교양필수,B+,3.5,false,2026,1
2026463251,CLU7124,AI리터러시,2,교양필수,C+,2.5,false,2026,1
2026463251,ITE1009,C프로그래밍,3,전공핵심,,,false,2026,2
2026463251,CSE1019,오픈소스SW기초,2,전공핵심,,,false,2026,2
2026463251,MAT2020,이산수학,3,전공기초,,,false,2026,2
2026463251,COM2018,객체지향프로그래밍,3,전공핵심,,,false,2026,2
2026463251,CSE1021,소프트웨어엔지니어링커뮤니케이션,2,전공기초,,,false,2026,2
2026463251,CUL2100,아카데믹글쓰기,2,교양필수,,,false,2026,2
2026348273,GEN1030,컴퓨터개론,3,전공핵심,B+,3.5,false,2026,1
2026348273,GEN2052,미분적분학1,3,전공기초,B+,3.5,false,2026,1
2026348273,CSE1017,프로그래밍기초,3,전공기초,A,4.0,false,2026,1
2026348273,CUL7125,ESG와SDGs이해,2,교양필수,B+,3.5,false,2026,1
2026348273,VCC1001,IC-PBL과비전설계,1,교양필수,C+,2.5,false,2026,1
2026348273,CUL7133,파이썬과인공지능,3,교양필수,B+,3.5,false,2026,1
2026348273,CLU7124,AI리터러시,2,교양필수,B+,3.5,false,2026,1
2026348273,ITE1009,C프로그래밍,3,전공핵심,,,false,2026,2
2026348273,CSE1019,오픈소스SW기초,2,전공핵심,,,false,2026,2
2026348273,MAT2020,이산수학,3,전공기초,,,false,2026,2
2026348273,COM2018,객체지향프로그래밍,3,전공핵심,,,false,2026,2
2026348273,CSE1021,소프트웨어엔지니어링커뮤니케이션,2,전공기초,,,false,2026,2
2026348273,CUL2100,아카데믹글쓰기,2,교양필수,,,false,2026,2
2026360276,GEN0063,일반물리학1,3,전공기초,A+,4.5,false,2026,1
2026360276,EMS1020,해양융합공학개론,2,전공기초,C+,2.5,false,2026,1
2026360276,GEN2052,미분적분학1,3,전공기초,F,0.0,false,2026,1
2026360276,GEN0074,일반생물학1,3,전공기초,A,4.0,false,2026,1
2026360276,CUL7125,ESG와SDGs이해,2,교양필수,C+,2.5,false,2026,1
2026360276,VCC1001,IC-PBL과비전설계,1,교양필수,B+,3.5,false,2026,1
2026360276,GEN0068,일반화학1,3,전공기초,B,3.0,false,2026,1
2026360276,GEN0064,일반물리학2,3,전공기초,,,false,2026,2
2026360276,GEN0075,일반생물학2,3,전공기초,,,false,2026,2
2026360276,EMS1021,해양융합공학일반화학실험,1,전공기초,,,false,2026,2
2026360276,CLU7124,AI리터러시,2,교양필수,,,false,2026,2
2026360276,CUL2100,아카데믹글쓰기,2,교양필수,,,false,2026,2
2026360276,GEN0069,일반화학2,3,전공기초,,,false,2026,2
2026196446,GEN0063,일반물리학1,3,전공기초,A,4.0,false,2026,1
2026196446,GEN0066,일반물리학실험1,1,전공기초,C,2.0,false,2026,1
2026196446,CUL7125,ESG와SDGs이해,2,교양필수,A+,4.5,false,2026,1
2026196446,VCC1001,IC-PBL과비전설계,1,교양필수,B,3.0,false,2026,1
2026196446,CUL7131,창의적프로그래밍기초와실습,3,교양필수,A,4.0,false,2026,1
2026196446,GEN0068,일반화학1,3,전공기초,A,4.0,false,2026,1
2026196446,GEN2052,미분적분학1,3,전공기초,B+,3.5,false,2026,1
2026196446,GEN0070,일반화학실험1,1,전공기초,B,3.0,false,2026,1
2026196446,GEN0064,일반물리학2,3,전공기초,,,false,2026,2
2026196446,GEN0067,일반물리학실험2,1,전공기초,,,false,2026,2
2026196446,CUL7128,오픈소스개발과활용,3,교양필수,,,false,2026,2
2026196446,GEN2053,미분적분학2,3,전공기초,,,false,2026,2
2026196446,GEN0069,일반화학2,3,전공기초,,,false,2026,2
2026196446,CUL2100,아카데믹글쓰기,2,교양필수,,,false,2026,2
2026196446,GEN0071,일반화학실험2,1,전공기초,,,false,2026,2
2026120478,GEN0063,일반물리학1,3,전공기초,C+,2.5,false,2026,1
2026120478,GEN0066,일반물리학실험1,1,전공기초,B+,3.5,false,2026,1
2026120478,CUL7125,ESG와SDGs이해,2,교양필수,B+,3.5,false,2026,1
2026120478,VCC1001,IC-PBL과비전설계,1,교양필수,B,3.0,false,2026,1
2026120478,CUL7131,창의적프로그래밍기초와실습,3,교양필수,A,4.0,false,2026,1
2026120478,GEN0068,일반화학1,3,전공기초,A,4.0,false,2026,1
2026120478,GEN2052,미분적분학1,3,전공기초,A,4.0,false,2026,1
2026120478,GEN0070,일반화학실험1,1,전공기초,A,4.0,false,2026,1
2026120478,GEN0064,일반물리학2,3,전공기초,,,false,2026,2
2026120478,GEN0067,일반물리학실험2,1,전공기초,,,false,2026,2
2026120478,CUL7128,오픈소스개발과활용,3,교양필수,,,false,2026,2
2026120478,GEN2053,미분적분학2,3,전공기초,,,false,2026,2
2026120478,GEN0069,일반화학2,3,전공기초,,,false,2026,2
2026120478,CUL2100,아카데믹글쓰기,2,교양필수,,,false,2026,2
2026120478,GEN0071,일반화학실험2,1,전공기초,,,false,2026,2
2026945372,GEN0063,일반물리학1,3,전공기초,A,4.0,false,2026,1
2026945372,MEE1010,기계공학개론,2,전공기초,A,4.0,false,2026,1
2026945372,VCC1001,IC-PBL과비전설계,1,교양필수,B,3.0,false,2026,1
2026945372,CUL7125,ESG와SDGs이해,2,교양필수,A+,4.5,false,2026,1
2026945372,CUL7133,파이썬과인공지능,3,교양필수,D+,1.5,false,2026,1
2026945372,GEN0066,일반물리학실험1,1,전공기초,A,4.0,false,2026,1
2026945372,GEN0068,일반화학1,3,전공기초,A,4.0,false,2026,1
2026945372,GEN0064,일반물리학2,3,전공기초,,,false,2026,2
2026945372,MEE1002,CADD,3,전공기초,,,false,2026,2
2026945372,COE2003,정역학,3,전공기초,,,false,2026,2
2026945372,CUL2100,아카데믹글쓰기,2,교양필수,,,false,2026,2
2026482614,CUL7125,ESG와SDGs이해,2,교양필수,A,4.0,false,2026,1
2026482614,VCC1001,IC-PBL과비전설계,1,교양필수,D,1.0,false,2026,1
2026482614,EMS2021,물리해양학,3,전공기초,B,3.0,false,2026,1
2026482614,CUL7128,오픈소스개발과활용,3,교양필수,,,false,2026,2
2026482614,PHY1008,드론의이해와응용,3,전공핵심,,,false,2026,2
2026482614,CUL2100,아카데믹글쓰기,2,교양필수,,,false,2026,2
2026408823,GEN0063,일반물리학1,3,전공기초,A,4.0,false,2026,1
